workstream,method,param,rung,eval,prr,n_seeds,mode,source_csv
W1/W4-free,length_tau,t4.0_g1.0,ALL-RUNGS-FREE,pubmed_qa,0.35896039274398067,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,length_tau,t4.0_g1.0,ALL-RUNGS-FREE,samsum,-0.10594312256766415,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,length_tau,t4.0_g1.0,ALL-RUNGS-FREE,xsum,-0.047612955968279774,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,asqa,0.31610999282138597,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,asqa,0.31610999282138597,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,cnn_dailymail,0.4096484984961253,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,cnn_dailymail,0.4096484984961253,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,expertqa,0.03925428754262489,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,expertqa,0.03925428754262489,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,factscore,0.3259668705401608,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,factscore,0.3259668705401608,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,med_quad,0.07714524358035642,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,med_quad,0.07714524358035642,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,pubmed_qa,-0.1736254434801631,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,pubmed_qa,-0.1736254434801631,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,samsum,0.11282841153229471,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,samsum,0.11282841153229471,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,sciq,0.5405029942123094,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,sciq,0.5405029942123094,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,trivia_qa,0.7328359269915654,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,trivia_qa,0.7328359269915654,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,xsum,-0.171928130513983,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,1.0,ALL-RUNGS-FREE,xsum,-0.171928130513983,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,asqa,0.28322508305513866,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,asqa,0.28322508305513866,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,cnn_dailymail,0.18046693331479924,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,cnn_dailymail,0.18046693331479924,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,expertqa,0.2249451944537245,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,expertqa,0.2249451944537245,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,factscore,0.4264153282516655,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,factscore,0.4264153282516655,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,med_quad,0.15161194692274288,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,med_quad,0.15161194692274288,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,pubmed_qa,0.32933247217834133,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,pubmed_qa,0.32933247217834133,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,samsum,0.0102562955770463,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,samsum,0.0102562955770463,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,sciq,0.7434509137387403,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,sciq,0.7434509137387403,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,trivia_qa,0.747488181806635,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,trivia_qa,0.747488181806635,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,xsum,-0.017342726445482574,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,16.0,ALL-RUNGS-FREE,xsum,-0.017342726445482574,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,asqa,0.3281260295433462,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,asqa,0.3281260295433462,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,cnn_dailymail,0.41407161117661656,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,cnn_dailymail,0.41407161117661656,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,expertqa,0.09683936002580579,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,expertqa,0.09683936002580579,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,factscore,0.35122304900543977,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,factscore,0.35122304900543977,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,med_quad,0.1245073219973274,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,med_quad,0.1245073219973274,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,pubmed_qa,-0.07264643468008854,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,pubmed_qa,-0.07264643468008854,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,samsum,0.1254388763279046,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,samsum,0.1254388763279046,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,sciq,0.6257799274015454,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,sciq,0.6257799274015454,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,trivia_qa,0.7476931272914608,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,trivia_qa,0.7476931272914608,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,xsum,-0.12097414643544159,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,2.0,ALL-RUNGS-FREE,xsum,-0.12097414643544159,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,asqa,0.33440425380679967,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,asqa,0.33440425380679967,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,cnn_dailymail,0.3334018137702231,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,cnn_dailymail,0.3334018137702231,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,expertqa,0.17401081225242682,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,expertqa,0.17401081225242682,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,factscore,0.3803536916996383,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,factscore,0.3803536916996383,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,med_quad,0.1653361703601085,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,med_quad,0.1653361703601085,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,pubmed_qa,0.1607168493018623,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,pubmed_qa,0.1607168493018623,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,samsum,0.12165050328830715,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,samsum,0.12165050328830715,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,sciq,0.6924258773077818,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,sciq,0.6924258773077818,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,trivia_qa,0.7494437897178368,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,trivia_qa,0.7494437897178368,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,xsum,-0.07074994685957203,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,4.0,ALL-RUNGS-FREE,xsum,-0.07074994685957203,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,asqa,0.3126764206266095,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,asqa,0.3126764206266095,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,cnn_dailymail,0.23924307484351504,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,cnn_dailymail,0.23924307484351504,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,expertqa,0.22633693701793445,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,expertqa,0.22633693701793445,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,factscore,0.3907692175331889,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,factscore,0.3907692175331889,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,med_quad,0.16000618582560014,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,med_quad,0.16000618582560014,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,pubmed_qa,0.281235611766886,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,pubmed_qa,0.281235611766886,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,samsum,0.05255729592950212,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,samsum,0.05255729592950212,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,sciq,0.7294899542877025,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,sciq,0.7294899542877025,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,trivia_qa,0.7483369393625435,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,trivia_qa,0.7483369393625435,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,xsum,-0.03139062396953407,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,8.0,ALL-RUNGS-FREE,xsum,-0.03139062396953407,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,asqa,0.24981974326594172,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,asqa,0.24981974326594172,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,cnn_dailymail,0.11978513521091295,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,cnn_dailymail,0.11978513521091295,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,expertqa,0.20541072757693868,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,expertqa,0.20541072757693868,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,factscore,0.42825444691849385,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,factscore,0.42825444691849385,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,med_quad,0.14921057934179371,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,med_quad,0.14921057934179371,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,pubmed_qa,0.3709962580677443,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,pubmed_qa,0.3709962580677443,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,samsum,-0.024259328757660202,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,samsum,-0.024259328757660202,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,sciq,0.7554626032074078,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,sciq,0.7554626032074078,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,trivia_qa,0.7465054758299283,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,trivia_qa,0.7465054758299283,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,xsum,-0.014890658551366336,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__lengthtau.csv
W1/W4-free,power_p,inf,ALL-RUNGS-FREE,xsum,-0.014890658551366336,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,0.0,ALL-RUNGS-FREE,asqa,0.31610999282138597,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,0.0,ALL-RUNGS-FREE,cnn_dailymail,0.4096484984961253,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,0.0,ALL-RUNGS-FREE,expertqa,0.03925428754262489,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,0.0,ALL-RUNGS-FREE,factscore,0.3259668705401608,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,0.0,ALL-RUNGS-FREE,med_quad,0.07714524358035642,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,0.0,ALL-RUNGS-FREE,pubmed_qa,-0.1736254434801631,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,0.0,ALL-RUNGS-FREE,samsum,0.11282841153229471,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,0.0,ALL-RUNGS-FREE,sciq,0.5405029942123094,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,0.0,ALL-RUNGS-FREE,trivia_qa,0.7328359269915654,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,0.0,ALL-RUNGS-FREE,xsum,-0.171928130513983,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,1.0,ALL-RUNGS-FREE,asqa,0.32092635731566843,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,1.0,ALL-RUNGS-FREE,cnn_dailymail,0.41084455097000533,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,1.0,ALL-RUNGS-FREE,expertqa,0.06652087705239268,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,1.0,ALL-RUNGS-FREE,factscore,0.3323997941112171,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,1.0,ALL-RUNGS-FREE,med_quad,0.08766409124322178,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,1.0,ALL-RUNGS-FREE,pubmed_qa,-0.16789443883135677,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,1.0,ALL-RUNGS-FREE,samsum,0.12094672743484973,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,1.0,ALL-RUNGS-FREE,sciq,0.5599526124981429,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,1.0,ALL-RUNGS-FREE,trivia_qa,0.7437988160152222,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,1.0,ALL-RUNGS-FREE,xsum,-0.16339425443489283,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,10.0,ALL-RUNGS-FREE,asqa,0.33221675019129293,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,10.0,ALL-RUNGS-FREE,cnn_dailymail,0.41235595908847883,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,10.0,ALL-RUNGS-FREE,expertqa,0.17215507840160377,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,10.0,ALL-RUNGS-FREE,factscore,0.3739263921973908,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,10.0,ALL-RUNGS-FREE,med_quad,0.14924152353679643,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,10.0,ALL-RUNGS-FREE,pubmed_qa,-0.10138210804045944,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,10.0,ALL-RUNGS-FREE,samsum,0.08645974060015617,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,10.0,ALL-RUNGS-FREE,sciq,0.7201294035758359,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,10.0,ALL-RUNGS-FREE,trivia_qa,0.7478924309885123,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,10.0,ALL-RUNGS-FREE,xsum,-0.1031199824736255,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,100.0,ALL-RUNGS-FREE,asqa,0.26345530006811263,284,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,100.0,ALL-RUNGS-FREE,cnn_dailymail,0.20568358430854428,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,100.0,ALL-RUNGS-FREE,expertqa,0.20980561208192477,517,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,100.0,ALL-RUNGS-FREE,factscore,0.41016420358970385,136,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,100.0,ALL-RUNGS-FREE,med_quad,0.15510738232061125,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,100.0,ALL-RUNGS-FREE,pubmed_qa,0.245060827279719,2000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,100.0,ALL-RUNGS-FREE,samsum,-0.01651910547503832,540,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
W1/W4-free,rank_tau,100.0,ALL-RUNGS-FREE,sciq,0.7554260552153076,1000,sweep,sharpening_family__meta-llama_Meta-Llama-3.1-8B__round2.csv
